@relation powersupply
@attribute width  numeric
@attribute height numeric
@attribute color  {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}
@data
0.260274,0.280374,5
0.351598,0.38785,6
0.60274,0.616822,7
0.715982,0.71028,8
0.839269,0.831776,9
0.848402,0.836449,10
0.8621,0.817757,11
0.811872,0.78972,12
0.716895,0.714953,13
0.721461,0.696262,14
0.707763,0.738318,15
0.703196,0.724299,16
0.684932,0.733645,17
0.747945,0.785047,18
0.850685,0.878505,19
0.779909,0.780374,20
0.715982,0.705607,21
0.593607,0.602804,22
0.477169,0.5,23
0.376256,0.406542,0
0.312329,0.336449,1
0.287215,0.294393,2
0.250685,0.285047,3
0.257534,0.266355,4
0.275799,0.308411,5
0.337443,0.38785,6
0.586301,0.61215,7
0.722374,0.747664,8
0.831963,0.836449,9
0.825114,0.817757,10
0.838813,0.803738,11
0.77032,0.747664,12
0.670776,0.686916,13
0.682192,0.682243,14
0.659361,0.686916,15
0.682192,0.682243,16
0.645662,0.668224,17
0.690411,0.747664,18
0.857078,0.864486,19
0.745205,0.771028,20
0.694977,0.691589,21
0.558904,0.607477,22
0.469863,0.5,23
0.373973,0.406542,0
0.303196,0.331776,1
0.266667,0.28972,2
0.252968,0.271028,3
0.255251,0.275701,4
0.287215,0.308411,5
0.380822,0.38785,6
0.590868,0.61215,7
0.682192,0.719626,8
0.819178,0.845794,9
0.800913,0.831776,10
0.791781,0.785047,11
0.750685,0.752336,12
0.677626,0.668224,13
0.670776,0.67757,14
0.627397,0.663551,15
0.663927,0.696262,16
0.634247,0.663551,17
0.676712,0.700935,18
0.831963,0.878505,19
0.731507,0.757009,20
0.669863,0.696262,21
0.56347,0.593458,22
0.476712,0.509346,23
0.383105,0.406542,0
0.303196,0.341121,1
0.271233,0.28972,2
0.236986,0.271028,3
0.248402,0.266355,4
0.2621,0.308411,5
0.371689,0.397196,6
0.577169,0.588785,7
0.673059,0.724299,8
0.800913,0.82243,9
0.816895,0.82243,10
0.803196,0.813084,11
0.748402,0.738318,12
0.652511,0.668224,13
0.652511,0.67757,14
0.631963,0.668224,15
0.659361,0.682243,16
0.647032,0.663551,17
0.692694,0.719626,18
0.804566,0.845794,19
0.73379,0.766355,20
0.6379,0.668224,21
0.547489,0.574766,22
0.506393,0.495327,23
0.408219,0.411215,0
0.326484,0.350467,1
0.308219,0.285047,2
0.255708,0.275701,3
0.248858,0.261682,4
0.276256,0.28972,5
0.349315,0.35514,6
0.468037,0.471963,7
0.504566,0.53271,8
0.650685,0.640187,9
0.625571,0.64486,10
0.611872,0.61215,11
0.543379,0.537383,12
0.458904,0.495327,13
0.413242,0.429907,14
0.415525,0.443925,15
0.406393,0.429907,16
0.39726,0.439252,17
0.456621,0.509346,18
0.639269,0.686916,19
0.59589,0.686916,20
0.518265,0.579439,21
0.477169,0.485981,22
0.46347,0.434579,23
0.360731,0.369159,0
0.3379,0.313084,1
0.257991,0.257009,2
0.148402,0.238318,3
0.207763,0.219626,4
0.214612,0.224299,5
0.246575,0.266355,6
0.285388,0.308411,7
0.262557,0.266355,8
0.353881,0.359813,9
0.399543,0.411215,10
0.399543,0.415888,11
0.399543,0.401869,12
0.344749,0.359813,13
0.30137,0.317757,14
0.285388,0.32243,15
0.273973,0.308411,16
0.273973,0.308411,17
0.360731,0.378505,18
0.543379,0.574766,19
0.547945,0.588785,20
0.511416,0.551402,21
0.454338,0.453271,22
0.40411,0.425234,23
0.308219,0.341121,0
0.248858,0.271028,1
0.237443,0.233645,2
0.221461,0.228972,3
0.194064,0.224299,4
0.294521,0.308411,5
0.328767,0.35514,6
0.506849,0.588785,7
0.671233,0.724299,8
0.789954,0.859813,9
0.799087,0.831776,10
0.794521,0.827103,11
0.730594,0.766355,12
0.646119,0.696262,13
0.636986,0.686916,14
0.682648,0.714953,15
0.714612,0.738318,16
0.672603,0.691589,17
0.731963,0.766355,18
0.818721,0.850467,19
0.745662,0.761682,20
0.658904,0.686916,21
0.526941,0.560748,22
0.481279,0.46729,23
0.36484,0.38785,0
0.290411,0.303738,1
0.263014,0.266355,2
0.244749,0.252336,3
0.272146,0.266355,4
0.281279,0.28972,5
0.386301,0.383178,6
0.556621,0.584112,7
0.698174,0.757009,8
0.778082,0.813084,9
0.800913,0.82243,10
0.789498,0.813084,11
0.757534,0.780374,12
0.691324,0.728972,13
0.693607,0.724299,14
0.711872,0.742991,15
0.725571,0.742991,16
0.707306,0.728972,17
0.794064,0.799065,18
0.826027,0.813084,19
0.76758,0.766355,20
0.721918,0.705607,21
0.589498,0.598131,22
0.441096,0.481308,23
0.358904,0.378505,0
0.299543,0.317757,1
0.272146,0.28972,2
0.258447,0.275701,3
0.244749,0.275701,4
0.260731,0.294393,5
0.356621,0.378505,6
0.527854,0.574766,7
0.669406,0.724299,8
0.79726,0.785047,9
0.783562,0.799065,10
0.744749,0.771028,11
0.749315,0.761682,12
0.667123,0.686916,13
0.644292,0.67757,14
0.692237,0.71028,15
0.632877,0.668224,16
0.63516,0.640187,17
0.671689,0.682243,18
0.826941,0.841121,19
0.740183,0.742991,20
0.66484,0.691589,21
0.559817,0.574766,22
0.461644,0.485981,23
0.36347,0.397196,0
0.301826,0.327103,1
0.260731,0.261682,2
0.244749,0.242991,3
0.260731,0.252336,4
0.272146,0.299065,5
0.381735,0.359813,6
0.559817,0.579439,7
0.667123,0.67757,8
0.753881,0.799065,9
0.783562,0.78972,10
0.769863,0.771028,11
0.726484,0.728972,12
0.628311,0.64486,13
0.628311,0.668224,14
0.628311,0.654206,15
0.646575,0.672897,16
0.614612,0.630841,17
0.639726,0.668224,18
0.80411,0.836449,19
0.717352,0.752336,20
0.662557,0.67757,21
0.552968,0.570093,22
0.459361,0.495327,23
0.358904,0.38785,0
0.306393,0.331776,1
0.253881,0.280374,2
0.242922,0.271028,3
0.247032,0.271028,4
0.276712,0.299065,5
0.342009,0.38785,6
0.57032,0.588785,7
0.659361,0.691589,8
0.787215,0.803738,9
0.791781,0.794393,10
0.775799,0.785047,11
0.7621,0.742991,12
0.657078,0.649533,13
0.647945,0.663551,14
0.611416,0.663551,15
0.593151,0.654206,16
0.586301,0.630841,17
0.586301,0.630841,18
0.790868,0.82243,19
0.752511,0.728972,20
0.677169,0.663551,21
0.53105,0.551402,22
0.430594,0.523364,23
0.355251,0.392523,0
0.261644,0.317757,1
0.218265,0.266355,2
0.225114,0.257009,3
0.222831,0.257009,4
0.245662,0.280374,5
0.321005,0.331776,6
0.46484,0.434579,7
0.492237,0.5,8
0.601826,0.593458,9
0.617808,0.616822,10
0.56758,0.565421,11
0.544749,0.551402,12
0.476256,0.471963,13
0.412329,0.420561,14
0.394064,0.425234,15
0.423744,0.406542,16
0.414612,0.429907,17
0.455708,0.485981,18
0.63379,0.668224,19
0.615525,0.626168,20
0.524201,0.565421,21
0.437443,0.471963,22
0.384932,0.411215,23
0.321005,0.341121,0
0.254795,0.285047,1
0.197717,0.224299,2
0.181735,0.219626,3
0.172603,0.200935,4
0.186301,0.205607,5
0.234247,0.238318,6
0.300457,0.294393,7
0.268493,0.252336,8
0.339269,0.350467,9
0.407763,0.401869,10
0.410046,0.415888,11
0.387215,0.401869,12
0.336986,0.35514,13
0.307306,0.317757,14
0.261644,0.28972,15
0.220548,0.271028,16
0.234247,0.266355,17
0.30274,0.336449,18
0.492237,0.53271,19
0.512785,0.560748,20
0.512785,0.556075,21
0.485388,0.471963,22
0.407763,0.415888,23
0.325571,0.331776,0
0.254795,0.271028,1
0.22968,0.238318,2
0.202283,0.214953,3
0.2,0.21028,4
0.231963,0.247664,5
0.323288,0.341121,6
0.471689,0.46729,7
0.642922,0.672897,8
0.759361,0.775701,9
0.720548,0.757009,10
0.702283,0.719626,11
0.590411,0.672897,12
0.600457,0.621495,13
0.610959,0.635514,14
0.606393,0.658879,15
0.588128,0.649533,16
0.574429,0.621495,17
0.59726,0.64486,18
0.770776,0.827103,19
0.693151,0.752336,20
0.638356,0.635514,21
0.519635,0.570093,22
0.446575,0.462617,23
0.279909,0.369159,0
0.276256,0.275701,1
0.267123,0.257009,2
0.239726,0.238318,3
0.253425,0.228972,4
0.276256,0.275701,5
0.340183,0.369159,6
0.468037,0.514019,7
0.673516,0.691589,8
0.773973,0.78972,9
0.744292,0.78972,10
0.755708,0.761682,11
0.718265,0.714953,12
0.636073,0.635514,13
0.626941,0.635514,14
0.668037,0.672897,15
0.638356,0.668224,16
0.620091,0.640187,17
0.606393,0.654206,18
0.816438,0.841121,19
0.738813,0.738318,20
0.665753,0.672897,21
0.561644,0.574766,22
0.436073,0.462617,23
0.351598,0.369159,0
0.280822,0.294393,1
0.280822,0.257009,2
0.237443,0.252336,3
0.246575,0.252336,4
0.267123,0.285047,5
0.344749,0.364486,6
0.490868,0.495327,7
0.652968,0.700935,8
0.779909,0.794393,9
0.763927,0.775701,10
0.741096,0.766355,11
0.704566,0.719626,12
0.622374,0.64486,13
0.594977,0.649533,14
0.608676,0.649533,15
0.640639,0.649533,16
0.590411,0.630841,17
0.651142,0.672897,18
0.810959,0.817757,19
0.724201,0.733645,20
0.655708,0.672897,21
0.541553,0.560748,22
0.450228,0.471963,23
0.349772,0.369159,0
0.301826,0.336449,1
0.258447,0.266355,2
0.256164,0.257009,3
0.251598,0.257009,4
0.272146,0.317757,5
0.352055,0.369159,6
0.459361,0.509346,7
0.662557,0.672897,8
0.749315,0.794393,9
0.742466,0.785047,10
0.726484,0.752336,11
0.680822,0.705607,12
0.596347,0.635514,13
0.607763,0.663551,14
0.630594,0.658879,15
0.648858,0.686916,16
0.607763,0.630841,17
0.630594,0.663551,18
0.810959,0.827103,19
0.728767,0.742991,20
0.669406,0.668224,21
0.578082,0.556075,22
0.447945,0.471963,23
0.420548,0.439252,0
0.272603,0.317757,1
0.272603,0.28972,2
0.252055,0.261682,3
0.245205,0.261682,4
0.27032,0.308411,5
0.347945,0.373832,6
0.526027,0.560748,7
0.674429,0.728972,8
0.820548,0.850467,9
0.802283,0.864486,10
0.765753,0.813084,11
0.740639,0.827103,12
0.660731,0.658879,13
0.635616,0.654206,14
0.621918,0.654206,15
0.635616,0.658879,16
0.621918,0.640187,17
0.626484,0.640187,18
0.797717,0.836449,19
0.73379,0.742991,20
0.665297,0.658879,21
0.544292,0.560748,22
0.464384,0.490654,23
0.357078,0.383178,0
0.320091,0.331776,1
0.269863,0.275701,2
0.249315,0.266355,3
0.233333,0.261682,4
0.272146,0.28972,5
0.331507,0.350467,6
0.404566,0.378505,7
0.500457,0.5,8
0.610046,0.61215,9
0.584932,0.616822,10
0.575799,0.584112,11
0.525571,0.537383,12
0.443379,0.462617,13
0.393151,0.401869,14
0.386301,0.401869,15
0.36347,0.38785,16
0.372603,0.38785,17
0.413699,0.425234,18
0.614612,0.64486,19
0.591781,0.616822,20
0.536986,0.551402,21
0.463927,0.462617,22
0.386301,0.411215,23
0.32968,0.341121,0
0.27032,0.294393,1
0.256621,0.257009,2
0.211416,0.233645,3
0.194977,0.219626,4
0.20411,0.233645,5
0.254338,0.257009,6
0.245205,0.219626,7
0.240639,0.261682,8
0.363927,0.327103,9
0.400457,0.401869,10
0.409589,0.401869,11
0.418721,0.383178,12
0.359361,0.364486,13
0.327397,0.308411,14
0.268037,0.294393,15
0.272603,0.275701,16
0.254338,0.275701,17
0.297717,0.313084,18
0.507763,0.542056,19
0.539726,0.560748,20
0.519178,0.523364,21
0.452968,0.471963,22
0.409589,0.420561,23
0.322831,0.327103,0
0.245205,0.261682,1
0.231507,0.228972,2
0.213242,0.21028,3
0.206393,0.214953,4
0.242922,0.252336,5
0.334247,0.345794,6
0.457534,0.471963,7
0.6379,0.672897,8
0.756621,0.794393,9
0.738356,0.757009,10
0.706393,0.705607,11
0.656164,0.663551,12
0.589954,0.621495,13
0.589954,0.640187,14
0.624201,0.654206,15
0.619635,0.654206,16
0.610502,0.616822,17
0.605936,0.635514,18
0.784018,0.831776,19
0.747489,0.752336,20
0.669863,0.700935,21
0.56484,0.560748,22
0.457534,0.476636,23
0.343379,0.369159,0
0.268037,0.308411,1
0.242922,0.266355,2
0.220091,0.247664,3
0.231507,0.242991,4
0.254338,0.28972,5
0.345662,0.369159,6
0.446119,0.476636,7
0.656164,0.696262,8
0.758904,0.78972,9
0.774886,0.799065,10
0.743836,0.766355,11
0.715525,0.705607,12
0.612785,0.64486,13
0.617352,0.640187,14
0.608219,0.654206,15
0.617352,0.663551,16
0.594521,0.630841,17
0.6379,0.64486,18
0.802283,0.813084,19
0.720091,0.747664,20
0.647032,0.686916,21
0.537443,0.579439,22
0.450685,0.471963,23
0.345205,0.364486,0
0.313242,0.303738,1
0.256164,0.271028,2
0.224201,0.242991,3
0.26758,0.266355,4
0.256164,0.285047,5
0.336073,0.35514,6
0.450228,0.485981,7
0.642009,0.67757,8
0.744749,0.775701,9
0.749315,0.775701,10
0.721918,0.742991,11
0.708219,0.71028,12
0.603196,0.635514,13
0.59863,0.64486,14
0.59863,0.640187,15
0.603196,0.658879,16
0.594064,0.598131,17
0.603196,0.607477,18
0.794977,0.827103,19
0.703653,0.747664,20
0.630594,0.672897,21
0.555251,0.565421,22
0.443379,0.46729,23
0.358904,0.38785,0
0.283562,0.299065,1
0.256164,0.257009,2
0.240183,0.252336,3
0.240183,0.257009,4
0.258447,0.280374,5
0.342922,0.369159,6
0.441096,0.457944,7
0.651142,0.649533,8
0.719635,0.761682,9
0.747032,0.775701,10
0.715068,0.747664,11
0.673973,0.682243,12
0.56895,0.616822,13
0.600913,0.640187,14
0.594064,0.640187,15
0.616895,0.663551,16
0.59863,0.635514,17
0.607763,0.640187,18
0.758447,0.827103,19
0.703653,0.733645,20
0.662557,0.696262,21
0.530137,0.565421,22
0.438813,0.476636,23
0.354338,0.38785,0
0.274429,0.303738,1
0.256164,0.275701,2
0.228767,0.261682,3
0.256164,0.257009,4
0.26758,0.294393,5
0.336073,0.373832,6
0.482192,0.5,7
0.673973,0.67757,8
0.760731,0.761682,9
0.760731,0.775701,10
0.742466,0.775701,11
0.70137,0.696262,12
0.614612,0.621495,13
0.616895,0.626168,14
0.639726,0.616822,15
0.616895,0.640187,16
0.597717,0.626168,17
0.594064,0.626168,18
0.776712,0.808411,19
0.705936,0.719626,20
0.655708,0.668224,21
0.516438,0.537383,22
0.457078,0.495327,23
0.345205,0.38785,0
0.301826,0.317757,1
0.274429,0.280374,2
0.269863,0.266355,3
0.251598,0.261682,4
0.263014,0.285047,5
0.336073,0.336449,6
0.36347,0.373832,7
0.493607,0.528037,8
0.582648,0.598131,9
0.594064,0.598131,10
0.552968,0.574766,11
0.498174,0.523364,12
0.42968,0.448598,13
0.384018,0.397196,14
0.374886,0.406542,15
0.36347,0.415888,16
0.36347,0.383178,17
0.393151,0.415888,18
0.591781,0.635514,19
0.564384,0.598131,20
0.514155,0.542056,21
0.425114,0.453271,22
0.402283,0.406542,23
0.324658,0.336449,0
0.288128,0.275701,1
0.226484,0.242991,2
0.199087,0.21028,3
0.192237,0.21028,4
0.196804,0.205607,5
0.226484,0.247664,6
0.180822,0.21028,7
0.249315,0.247664,8
0.354338,0.341121,9
0.395434,0.392523,10
0.418265,0.425234,11
0.4,0.341121,12
0.345205,0.303738,13
0.282192,0.266355,14
0.235616,0.252336,15
0.221918,0.252336,16
0.235616,0.242991,17
0.269863,0.280374,18
0.470776,0.509346,19
0.525571,0.565421,20
0.498174,0.518692,21
0.452511,0.471963,22
0.4,0.401869,23
0.29726,0.303738,0
0.23653,0.257009,1
0.192237,0.214953,2
0.183105,0.21028,3
0.192237,0.219626,4
0.242466,0.266355,5
0.274429,0.350467,6
0.425114,0.429907,7
0.628311,0.626168,8
0.726484,0.747664,9
0.712785,0.733645,10
0.676256,0.71028,11
0.637443,0.658879,12
0.582648,0.61215,13
0.582648,0.598131,14
0.587215,0.635514,15
0.603196,0.630841,16
0.566667,0.598131,17
0.534703,0.584112,18
0.735616,0.780374,19
0.676256,0.738318,20
0.623744,0.658879,21
0.527854,0.537383,22
0.457078,0.46729,23
0.347489,0.364486,0
0.276712,0.303738,1
0.240183,0.257009,2
0.217352,0.247664,3
0.228767,0.257009,4
0.226484,0.275701,5
0.331507,0.35514,6
0.479909,0.471963,7
0.614612,0.635514,8
0.683105,0.714953,9
0.692237,0.733645,10
0.673973,0.700935,11
0.676256,0.67757,12
0.589498,0.616822,13
0.580365,0.621495,14
0.581279,0.635514,15
0.599543,0.654206,16
0.581279,0.598131,17
0.56347,0.598131,18
0.759817,0.799065,19
0.69589,0.761682,20
0.63653,0.691589,21
0.566667,0.574766,22
0.46621,0.476636,23
0.361187,0.364486,0
0.272146,0.308411,1
0.244749,0.266355,2
0.226484,0.252336,3
0.221918,0.238318,4
0.256164,0.280374,5
0.317808,0.350467,6
0.420548,0.434579,7
0.603196,0.621495,8
0.740183,0.724299,9
0.667123,0.71028,10
0.648858,0.696262,11
0.689954,0.663551,12
0.566667,0.588785,13
0.571233,0.61215,14
0.571233,0.621495,15
0.566667,0.607477,16
0.525571,0.584112,17
0.555251,0.607477,18
0.719635,0.775701,19
0.728767,0.728972,20
0.623744,0.640187,21
0.518721,0.53271,22
0.445662,0.471963,23
0.361187,0.359813,0
0.295434,0.28972,1
0.242922,0.252336,2
0.231507,0.238318,3
0.226941,0.233645,4
0.247489,0.261682,5
0.33653,0.336449,6
0.441553,0.453271,7
0.615068,0.649533,8
0.69726,0.733645,9
0.715525,0.733645,10
0.692694,0.700935,11
0.647032,0.654206,12
0.589041,0.607477,13
0.593607,0.616822,14
0.626484,0.621495,15
0.630137,0.640187,16
0.582192,0.565421,17
0.559361,0.565421,18
0.700913,0.775701,19
0.66895,0.700935,20
0.600457,0.64486,21
0.563927,0.551402,22
0.43379,0.448598,23
0.339726,0.350467,0
0.294064,0.303738,1
0.251598,0.266355,2
0.248402,0.242991,3
0.239269,0.252336,4
0.271233,0.285047,5
0.305479,0.336449,6
0.424201,0.46729,7
0.622831,0.649533,8
0.739269,0.761682,9
0.723288,0.757009,10
0.662557,0.728972,11
0.672603,0.696262,12
0.591324,0.607477,13
0.596347,0.616822,14
0.611416,0.621495,15
0.615982,0.649533,16
0.593151,0.607477,17
0.565753,0.584112,18
0.757534,0.785047,19
0.711872,0.719626,20
0.63653,0.64486,21
0.531507,0.537383,22
0.408219,0.443925,23
0.326027,0.35514,0
0.310046,0.294393,1
0.255251,0.252336,2
0.223288,0.228972,3
0.221005,0.228972,4
0.239269,0.261682,5
0.296347,0.32243,6
0.33516,0.35514,7
0.458447,0.504673,8
0.53516,0.584112,9
0.564384,0.584112,10
0.521005,0.542056,11
0.475342,0.509346,12
0.402283,0.443925,13
0.365753,0.392523,14
0.384018,0.392523,15
0.379452,0.373832,16
0.393151,0.392523,17
0.37032,0.383178,18
0.584932,0.61215,19
0.56895,0.598131,20
0.500457,0.546729,21
0.431963,0.448598,22
0.386301,0.392523,23
0.317808,0.327103,0
0.278995,0.261682,1
0.228767,0.219626,2
0.208219,0.200935,3
0.194521,0.17757,4
0.208219,0.191589,5
0.251598,0.252336,6
0.176256,0.186916,7
0.235616,0.247664,8
0.322374,0.336449,9
0.365753,0.364486,10
0.381735,0.378505,11
0.349772,0.364486,12
0.308676,0.317757,13
0.299543,0.280374,14
0.30411,0.266355,15
0.249315,0.257009,16
0.253881,0.252336,17
0.30411,0.317757,18
0.479909,0.504673,19
0.507306,0.537383,20
0.489041,0.504673,21
0.427397,0.448598,22
0.413699,0.397196,23
0.294977,0.303738,0
0.23105,0.247664,1
0.194521,0.205607,2
0.187671,0.205607,3
0.221918,0.21028,4
0.235616,0.238318,5
0.317808,0.341121,6
0.454795,0.481308,7
0.655708,0.654206,8
0.760731,0.771028,9
0.742466,0.780374,10
0.751598,0.766355,11
0.747032,0.728972,12
0.660274,0.654206,13
0.605479,0.649533,14
0.642009,0.668224,15
0.646575,0.64486,16
0.56895,0.61215,17
0.575799,0.602804,18
0.7379,0.785047,19
0.687671,0.724299,20
0.66484,0.672897,21
0.530137,0.551402,22
0.46621,0.448598,23
0.358904,0.364486,0
0.285845,0.303738,1
0.235616,0.257009,2
0.217352,0.233645,3
0.23105,0.242991,4
0.258447,0.280374,5
0.340639,0.364486,6
0.447945,0.453271,7
0.630594,0.654206,8
0.734247,0.757009,9
0.72968,0.742991,10
0.7,0.733645,11
0.681735,0.71028,12
0.592694,0.61215,13
0.585845,0.621495,14
0.639726,0.658879,15
0.644292,0.682243,16
0.630594,0.658879,17
0.632877,0.64486,18
0.753881,0.78972,19
0.733333,0.747664,20
0.626027,0.672897,21
0.536986,0.560748,22
0.431963,0.46729,23
0.322374,0.350467,0
0.272146,0.271028,1
0.224201,0.242991,2
0.219635,0.238318,3
0.219635,0.233645,4
0.265297,0.280374,5
0.342922,0.345794,6
0.441096,0.46729,7
0.616895,0.663551,8
0.726484,0.752336,9
0.726484,0.738318,10
0.687671,0.724299,11
0.673973,0.67757,12
0.584932,0.616822,13
0.594064,0.621495,14
0.612329,0.635514,15
0.616895,0.64486,16
0.59863,0.588785,17
0.557534,0.579439,18
0.721918,0.733645,19
0.703653,0.724299,20
0.626027,0.658879,21
0.539269,0.523364,22
0.447945,0.462617,23
0.342922,0.369159,0
0.274886,0.285047,1
0.242922,0.247664,2
0.224658,0.224299,3
0.229224,0.214953,4
0.27032,0.28972,5
0.325114,0.341121,6
0.407306,0.425234,7
0.594521,0.621495,8
0.717808,0.738318,9
0.708676,0.714953,10
0.66758,0.700935,11
0.63105,0.649533,12
0.544292,0.584112,13
0.555708,0.602804,14
0.578539,0.598131,15
0.56484,0.598131,16
0.537443,0.565421,17
0.505479,0.551402,18
0.683562,0.663551,19
0.647032,0.700935,20
0.628767,0.635514,21
0.526027,0.528037,22
0.421005,0.453271,23
0.324658,0.35514,0
0.285845,0.294393,1
0.233333,0.247664,2
0.235616,0.233645,3
0.219635,0.214953,4
0.247032,0.252336,5
0.33379,0.345794,6
0.386301,0.411215,7
0.5621,0.598131,8
0.667123,0.71028,9
0.667123,0.700935,10
0.655708,0.663551,11
0.637443,0.626168,12
0.550685,0.542056,13
0.527854,0.560748,14
0.564384,0.565421,15
0.534703,0.551402,16
0.498174,0.514019,17
0.493607,0.509346,18
0.59863,0.602804,19
0.648858,0.64486,20
0.571233,0.588785,21
0.479909,0.481308,22
0.406849,0.425234,23
0.317808,0.350467,0
0.269863,0.275701,1
0.219635,0.247664,2
0.210502,0.214953,3
0.217352,0.200935,4
0.233333,0.200935,5
0.261187,0.238318,6
0.261187,0.285047,7
0.389041,0.373832,8
0.471233,0.462617,9
0.475799,0.46729,10
0.443836,0.443925,11
0.405023,0.411215,12
0.386758,0.35514,13
0.322831,0.327103,14
0.295434,0.308411,15
0.304566,0.313084,16
0.309132,0.317757,17
0.309132,0.336449,18
